hour,horizon,sensor_idx,sensor_id,latitude,longitude,MAE,n_samples
0,30 min,35,769941.0,34.20699,-118.20237,1.2714,288
0,30 min,36,760987.0,34.15359,-118.34043,1.1657,288
0,30 min,37,718204.0,34.15541,-118.29575,1.5563,288
0,30 min,38,718045.0,34.06712,-118.23973,14.4136,288
0,30 min,39,769418.0,34.12659,-118.34465,1.4909,288
0,30 min,40,768066.0,34.15118,-118.3748,8.8823,288
0,30 min,41,772140.0,34.16498,-118.47493,9.6016,288
0,30 min,42,773927.0,34.15262,-118.28034,6.3421,288
0,30 min,43,760024.0,34.1593,-118.46483,8.0975,288
0,30 min,44,774012.0,34.14769,-118.20137,1.1375,288
0,30 min,45,774011.0,34.14747,-118.20123,0.9214,288
0,30 min,46,767609.0,34.18555,-118.21733,1.315,288
0,30 min,47,769359.0,34.1566,-118.42216,12.1388,288
0,30 min,48,760650.0,34.07505,-118.23256,14.4011,288
0,30 min,49,716956.0,34.10658,-118.25544,3.0397,288
0,30 min,50,769831.0,34.20663,-118.20101,1.4071,288
0,30 min,51,761604.0,34.15407,-118.28711,3.3916,288
0,30 min,52,717495.0,34.15664,-118.41326,15.0701,288
0,30 min,53,716554.0,34.15597,-118.2666,5.4549,288
0,30 min,54,773953.0,34.15522,-118.29344,2.0545,288
0,30 min,55,767470.0,34.15699,-118.22436,1.2296,288
0,30 min,56,716955.0,34.09579,-118.24427,4.3379,288
0,30 min,57,764949.0,34.12881,-118.34684,1.4706,288
0,30 min,58,773954.0,34.15544,-118.29344,2.5664,288
0,30 min,59,767366.0,34.21216,-118.47341,5.6334,288
0,30 min,60,769444.0,34.15555,-118.43908,9.0531,288
0,30 min,61,773939.0,34.15297,-118.37226,10.3451,288
0,30 min,62,774067.0,34.15362,-118.28441,5.7081,288
0,30 min,63,769443.0,34.15574,-118.43931,7.9063,288
0,30 min,64,767750.0,34.09335,-118.20635,14.1743,288
0,30 min,65,767751.0,34.09335,-118.20616,3.0038,288
0,30 min,66,767610.0,34.18555,-118.21766,0.8848,288
0,30 min,67,773880.0,34.15367,-118.3484,0.8297,288
0,30 min,68,764766.0,34.13338,-118.3535,14.6442,288
0,30 min,69,717497.0,34.15685,-118.41456,10.0738,288
0,30 min,70,717490.0,34.14745,-118.37124,10.7466,288
0,30 min,71,717491.0,34.14761,-118.3711,1.3907,288
0,30 min,72,717492.0,34.15459,-118.37935,3.2293,288
0,30 min,73,717493.0,34.15434,-118.39618,15.4485,288
0,30 min,74,765176.0,34.13286,-118.35135,1.1743,288
0,30 min,75,717498.0,34.15571,-118.43273,6.8019,288
0,30 min,76,717499.0,34.15666,-118.44808,12.7396,288
0,30 min,77,765171.0,34.16789,-118.46896,12.7264,288
0,30 min,78,718064.0,34.11296,-118.24489,19.5639,288
0,30 min,79,718066.0,34.12302,-118.22889,28.2843,288
0,30 min,80,765164.0,34.07898,-118.28911,2.39,288
0,30 min,81,769431.0,34.15843,-118.45664,10.3185,288
0,30 min,82,769430.0,34.15818,-118.45658,11.342,288
0,30 min,83,717610.0,34.17886,-118.39497,18.5705,288
0,30 min,84,767053.0,34.17091,-118.46775,12.9771,288
0,30 min,85,767621.0,34.13486,-118.22969,10.1725,288
0,30 min,86,772596.0,34.17126,-118.50495,11.393,288
0,30 min,87,772597.0,34.17109,-118.50495,7.4166,288
0,30 min,88,767350.0,34.18011,-118.47045,17.8874,288
0,30 min,89,767351.0,34.18022,-118.47022,1.5336,288
0,30 min,90,716571.0,34.2,-118.40337,1.7692,288
0,30 min,91,773023.0,34.05773,-118.24348,6.3355,288
0,30 min,92,767585.0,34.16556,-118.22432,0.8577,288
0,30 min,93,773024.0,34.05759,-118.24357,3.0773,288
0,30 min,94,717483.0,34.11684,-118.33698,1.4058,288
0,30 min,95,718379.0,34.14224,-118.27812,17.7467,288
0,30 min,96,717481.0,34.10634,-118.32826,4.4568,288
0,30 min,97,717480.0,34.10478,-118.32497,1.8097,288
0,30 min,98,717486.0,34.12974,-118.34809,9.8823,288
0,30 min,99,764120.0,34.20164,-118.40366,0.7427,288
0,30 min,100,772151.0,34.16928,-118.49872,9.0882,288
0,30 min,101,718371.0,34.09017,-118.23849,3.569,288
0,30 min,102,717489.0,34.13876,-118.36438,7.8717,288
0,30 min,103,717488.0,34.13561,-118.36006,12.0466,288
0,30 min,104,717818.0,34.1722,-118.46753,1.8029,288
0,30 min,105,718076.0,34.16339,-118.2253,1.3895,288
0,30 min,106,718072.0,34.1491,-118.2257,1.2889,288
0,30 min,107,767455.0,34.14347,-118.22704,1.2069,288
0,30 min,108,767454.0,34.14352,-118.22733,1.5886,288
0,30 min,109,761599.0,34.14226,-118.27786,1.418,288
0,30 min,110,717099.0,34.15648,-118.24674,9.351,288
0,30 min,111,773916.0,34.15247,-118.2852,2.5251,288
0,30 min,112,716968.0,34.16588,-118.29809,2.4761,288
0,30 min,113,769467.0,34.15451,-118.39699,5.2598,288
0,30 min,114,717576.0,34.15559,-118.2957,1.6917,288
0,30 min,115,717573.0,34.15384,-118.325,0.9905,288
0,30 min,116,717572.0,34.15351,-118.32751,1.5891,288
0,30 min,117,717571.0,34.15326,-118.35921,2.9054,288
0,30 min,118,717570.0,34.15302,-118.35921,0.7436,288
0,30 min,119,764760.0,34.13401,-118.35506,1.2941,288
0,30 min,120,718089.0,34.12769,-118.27372,10.7326,288
0,30 min,121,769847.0,34.20983,-118.22351,1.3023,288
0,30 min,122,717608.0,34.17154,-118.38812,22.3315,288
0,30 min,123,767523.0,34.11439,-118.24209,0.8346,288
0,30 min,124,716942.0,34.0593,-118.21451,4.4075,288
0,30 min,125,718090.0,34.14847,-118.27969,19.3564,288
0,30 min,126,769867.0,34.21846,-118.23931,3.8583,288
0,30 min,127,717472.0,34.10045,-118.31601,11.4809,288
0,30 min,128,717473.0,34.10054,-118.31581,1.6371,288
0,30 min,129,759591.0,34.11521,-118.26825,2.9229,288
0,30 min,130,764781.0,34.16037,-118.47012,6.5381,288
0,30 min,131,765099.0,34.16378,-118.47224,4.2943,288
0,30 min,132,762329.0,34.13904,-118.22862,3.613,288
0,30 min,133,716953.0,34.09458,-118.24279,3.6495,288
0,30 min,134,716951.0,34.08581,-118.23182,3.7765,288
0,30 min,135,767509.0,34.11059,-118.24819,1.9889,288
0,30 min,136,765182.0,34.06491,-118.25126,1.9589,288
0,30 min,137,769358.0,34.15679,-118.42222,9.9764,288
0,30 min,138,772513.0,34.06871,-118.23661,4.0217,288
0,30 min,139,716958.0,34.11167,-118.26501,13.9807,288
0,30 min,140,718496.0,34.15403,-118.34232,5.0289,288
0,30 min,141,769346.0,34.15677,-118.40424,14.0766,288
0,30 min,142,773904.0,34.15641,-118.30266,1.6369,288
0,30 min,143,718499.0,34.15469,-118.31253,1.7395,288
0,30 min,144,764853.0,34.06461,-118.25102,7.5885,288
0,30 min,145,761003.0,34.15546,-118.30841,1.2749,288
0,30 min,146,717502.0,34.16521,-118.47484,5.0743,288
0,30 min,147,759602.0,34.12199,-118.27178,1.922,288
0,30 min,148,717504.0,34.16519,-118.49166,9.1347,288
0,30 min,149,763995.0,34.21979,-118.40931,1.5426,288
0,30 min,150,717508.0,34.17112,-118.51814,8.0693,288
0,30 min,151,765265.0,34.18529,-118.47395,10.6351,288
0,30 min,152,773996.0,34.14511,-118.21587,1.921,288
0,30 min,153,773995.0,34.14483,-118.21587,1.2177,288
0,30 min,154,717469.0,34.0971,-118.31366,1.77,288
0,30 min,155,717468.0,34.09699,-118.31381,12.1888,288
0,30 min,156,764106.0,34.17169,-118.38801,4.0212,288
0,30 min,157,717465.0,34.09373,-118.30907,1.9052,288
0,30 min,158,764794.0,34.16028,-118.46808,5.7431,288
0,30 min,159,717466.0,34.09359,-118.30918,12.9621,288
0,30 min,160,717461.0,34.08558,-118.30174,19.7225,288
0,30 min,161,717460.0,34.08571,-118.30161,2.5408,288
0,30 min,162,717463.0,34.09004,-118.3059,2.6903,288
0,30 min,163,717462.0,34.08993,-118.30607,19.8546,288
0,30 min,164,769345.0,34.15655,-118.40441,10.3937,288
0,30 min,165,716943.0,34.05987,-118.21492,11.6365,288
0,30 min,166,772669.0,34.07828,-118.22834,2.7315,288
0,30 min,167,717582.0,34.15646,-118.26092,3.7222,288
0,30 min,168,717583.0,34.15627,-118.25506,1.0348,288
0,30 min,169,717580.0,34.1562,-118.26359,1.8973,288
0,30 min,170,716949.0,34.08406,-118.22974,8.4451,288
0,30 min,171,717587.0,34.15402,-118.23893,0.9235,288
0,30 min,172,772178.0,34.16903,-118.49885,12.1241,288
0,30 min,173,717585.0,34.15564,-118.24188,1.0568,288
0,30 min,174,716939.0,34.04301,-118.21724,14.3228,288
0,30 min,175,768469.0,34.13583,-118.35993,2.3916,288
0,30 min,176,764101.0,34.16421,-118.38246,19.1854,288
0,30 min,177,767554.0,34.11966,-118.23143,1.2197,288
0,30 min,178,773975.0,34.14584,-118.22251,2.953,288
0,30 min,179,773974.0,34.14559,-118.22251,1.6816,288
0,30 min,180,717510.0,34.17128,-118.51976,10.9997,288
0,30 min,181,717513.0,34.17339,-118.5368,13.7321,288
0,30 min,182,717825.0,34.22164,-118.47307,0.8492,288
0,30 min,183,767495.0,34.10377,-118.24992,1.3342,288
0,30 min,184,767494.0,34.10377,-118.24962,1.5427,288
0,30 min,185,717821.0,34.20112,-118.47361,10.1776,288
0,30 min,186,717823.0,34.20264,-118.47326,1.2435,288
0,30 min,187,717458.0,34.08265,-118.29755,19.0558,288
0,30 min,188,717459.0,34.08294,-118.29729,3.3926,288
0,30 min,189,769926.0,34.21356,-118.23113,1.1216,288
0,30 min,190,764858.0,34.1527,-118.3754,1.3629,288
0,30 min,191,717450.0,34.07488,-118.27362,7.107,288
0,30 min,192,717452.0,34.07502,-118.27356,2.5172,288
0,30 min,193,717453.0,34.07696,-118.28093,9.5459,288
0,30 min,194,759772.0,34.17115,-118.30539,5.1984,288
0,30 min,195,717456.0,34.08102,-118.29325,4.097,288
0,30 min,196,771673.0,34.07787,-118.22871,1.7018,288
0,30 min,197,772167.0,34.16526,-118.47985,6.5322,288
0,30 min,198,769372.0,34.1027,-118.3173,1.6534,288
0,30 min,199,774204.0,34.15397,-118.34172,2.545,288
0,30 min,200,769806.0,34.19638,-118.18442,0.8862,288
0,30 min,201,717590.0,34.14929,-118.23182,6.8494,288
0,30 min,202,717592.0,34.14604,-118.2243,1.1568,288
0,30 min,203,717595.0,34.14163,-118.1829,0.753,288
0,30 min,204,772168.0,34.16542,-118.47985,7.0594,288
0,30 min,205,718141.0,34.15133,-118.37456,1.0922,288
0,30 min,206,769373.0,34.10262,-118.31747,8.1628,288
0,60 min,0,773869.0,34.15497,-118.31829,1.2628,288
0,60 min,1,767541.0,34.11621,-118.23799,1.0308,288
0,60 min,2,767542.0,34.11641,-118.23819,19.7097,288
0,60 min,3,717447.0,34.07248,-118.26772,2.5369,288
0,60 min,4,717446.0,34.07142,-118.26572,7.1433,288
0,60 min,5,717445.0,34.06913,-118.25932,3.0788,288
0,60 min,6,773062.0,34.05368,-118.23369,3.5849,288
0,60 min,7,767620.0,34.13486,-118.22932,1.4382,288
0,60 min,8,737529.0,34.20264,-118.47352,6.7748,288
0,60 min,9,717816.0,34.15562,-118.4686,13.9286,288
0,60 min,10,765604.0,34.16415,-118.38223,3.2682,288
0,60 min,11,767471.0,34.15691,-118.22469,2.9244,288
0,60 min,12,716339.0,34.07821,-118.28795,17.6307,288
0,60 min,13,773906.0,34.1566,-118.30266,1.6933,288
0,60 min,14,765273.0,34.18949,-118.47437,16.1924,288
0,60 min,15,716331.0,34.07006,-118.26246,8.6141,288
0,60 min,16,771667.0,34.07314,-118.23388,1.526,288
0,60 min,17,716337.0,34.07732,-118.28186,3.3908,288
0,60 min,18,769953.0,34.20672,-118.19992,1.565,288
0,60 min,19,769402.0,34.12095,-118.33911,2.5794,288
0,60 min,20,769403.0,34.12073,-118.33928,6.6624,288
0,60 min,21,769819.0,34.20584,-118.19803,1.1621,288
0,60 min,22,769405.0,34.12634,-118.34482,10.1775,288
0,60 min,23,716941.0,34.05767,-118.21435,19.1187,288
0,60 min,24,717578.0,34.15478,-118.27076,4.3861,288
0,60 min,25,716960.0,34.12121,-118.27164,13.0572,288
0,60 min,26,717804.0,34.09478,-118.47605,2.9625,288
0,60 min,27,767572.0,34.12967,-118.22871,1.0763,288
0,60 min,28,767573.0,34.12964,-118.22901,16.055,288
0,60 min,29,773012.0,34.0839,-118.22086,14.2936,288
0,60 min,30,773013.0,34.08374,-118.22076,3.668,288
0,60 min,31,764424.0,34.17878,-118.39469,1.3998,288
0,60 min,32,769388.0,34.11027,-118.33441,5.6847,288
0,60 min,33,716328.0,34.06664,-118.25397,1.933,288
0,60 min,34,717819.0,34.18784,-118.47407,1.2804,288
0,60 min,35,769941.0,34.20699,-118.20237,1.4253,288
0,60 min,36,760987.0,34.15359,-118.34043,1.2137,288
0,60 min,37,718204.0,34.15541,-118.29575,1.6589,288
0,60 min,38,718045.0,34.06712,-118.23973,14.3924,288
0,60 min,39,769418.0,34.12659,-118.34465,1.6326,288
0,60 min,40,768066.0,34.15118,-118.3748,11.8005,288
0,60 min,41,772140.0,34.16498,-118.47493,12.4156,288
0,60 min,42,773927.0,34.15262,-118.28034,6.3048,288
0,60 min,43,760024.0,34.1593,-118.46483,15.2002,288
0,60 min,44,774012.0,34.14769,-118.20137,1.4523,288
0,60 min,45,774011.0,34.14747,-118.20123,1.019,288
0,60 min,46,767609.0,34.18555,-118.21733,1.2109,288
0,60 min,47,769359.0,34.1566,-118.42216,17.9049,288
0,60 min,48,760650.0,34.07505,-118.23256,14.7023,288
0,60 min,49,716956.0,34.10658,-118.25544,3.9975,288
0,60 min,50,769831.0,34.20663,-118.20101,1.3981,288
0,60 min,51,761604.0,34.15407,-118.28711,3.7154,288
0,60 min,52,717495.0,34.15664,-118.41326,20.8247,288
0,60 min,53,716554.0,34.15597,-118.2666,6.7441,288
0,60 min,54,773953.0,34.15522,-118.29344,2.3097,288
0,60 min,55,767470.0,34.15699,-118.22436,1.1587,288
0,60 min,56,716955.0,34.09579,-118.24427,6.6911,288
0,60 min,57,764949.0,34.12881,-118.34684,1.7586,288
0,60 min,58,773954.0,34.15544,-118.29344,3.1571,288
0,60 min,59,767366.0,34.21216,-118.47341,5.6234,288
0,60 min,60,769444.0,34.15555,-118.43908,13.4961,288
0,60 min,61,773939.0,34.15297,-118.37226,7.492,288
0,60 min,62,774067.0,34.15362,-118.28441,6.1124,288
0,60 min,63,769443.0,34.15574,-118.43931,8.5531,288
0,60 min,64,767750.0,34.09335,-118.20635,15.7987,288
0,60 min,65,767751.0,34.09335,-118.20616,3.0155,288
0,60 min,66,767610.0,34.18555,-118.21766,1.1188,288
0,60 min,67,773880.0,34.15367,-118.3484,0.7772,288
0,60 min,68,764766.0,34.13338,-118.3535,17.3114,288
0,60 min,69,717497.0,34.15685,-118.41456,8.2137,288
0,60 min,70,717490.0,34.14745,-118.37124,12.7881,288
0,60 min,71,717491.0,34.14761,-118.3711,1.5919,288
0,60 min,72,717492.0,34.15459,-118.37935,3.5452,288
0,60 min,73,717493.0,34.15434,-118.39618,17.5308,288
0,60 min,74,765176.0,34.13286,-118.35135,1.4038,288
0,60 min,75,717498.0,34.15571,-118.43273,7.5877,288
0,60 min,76,717499.0,34.15666,-118.44808,17.988,288
0,60 min,77,765171.0,34.16789,-118.46896,13.1119,288
0,60 min,78,718064.0,34.11296,-118.24489,18.6751,288
0,60 min,79,718066.0,34.12302,-118.22889,22.1742,288
0,60 min,80,765164.0,34.07898,-118.28911,2.7305,288
0,60 min,81,769431.0,34.15843,-118.45664,11.6022,288
0,60 min,82,769430.0,34.15818,-118.45658,15.9949,288
0,60 min,83,717610.0,34.17886,-118.39497,20.0121,288
0,60 min,84,767053.0,34.17091,-118.46775,13.5153,288
0,60 min,85,767621.0,34.13486,-118.22969,10.7183,288
0,60 min,86,772596.0,34.17126,-118.50495,12.3144,288
0,60 min,87,772597.0,34.17109,-118.50495,9.2054,288
0,60 min,88,767350.0,34.18011,-118.47045,19.4002,288
0,60 min,89,767351.0,34.18022,-118.47022,1.7547,288
0,60 min,90,716571.0,34.2,-118.40337,0.9926,288
0,60 min,91,773023.0,34.05773,-118.24348,6.3283,288
0,60 min,92,767585.0,34.16556,-118.22432,0.8517,288
0,60 min,93,773024.0,34.05759,-118.24357,3.3181,288
0,60 min,94,717483.0,34.11684,-118.33698,1.3347,288
0,60 min,95,718379.0,34.14224,-118.27812,16.9999,288
0,60 min,96,717481.0,34.10634,-118.32826,5.7798,288
0,60 min,97,717480.0,34.10478,-118.32497,2.0465,288
0,60 min,98,717486.0,34.12974,-118.34809,12.2707,288
0,60 min,99,764120.0,34.20164,-118.40366,0.9612,288
0,60 min,100,772151.0,34.16928,-118.49872,10.2536,288
0,60 min,101,718371.0,34.09017,-118.23849,5.2117,288
0,60 min,102,717489.0,34.13876,-118.36438,10.9571,288
0,60 min,103,717488.0,34.13561,-118.36006,15.195,288
0,60 min,104,717818.0,34.1722,-118.46753,1.5886,288
0,60 min,105,718076.0,34.16339,-118.2253,1.2538,288
0,60 min,106,718072.0,34.1491,-118.2257,1.9575,288
0,60 min,107,767455.0,34.14347,-118.22704,1.0168,288
0,60 min,108,767454.0,34.14352,-118.22733,3.7346,288
0,60 min,109,761599.0,34.14226,-118.27786,1.8418,288
0,60 min,110,717099.0,34.15648,-118.24674,12.0317,288
0,60 min,111,773916.0,34.15247,-118.2852,2.6275,288
0,60 min,112,716968.0,34.16588,-118.29809,2.5574,288
0,60 min,113,769467.0,34.15451,-118.39699,3.9246,288
0,60 min,114,717576.0,34.15559,-118.2957,2.0771,288
0,60 min,115,717573.0,34.15384,-118.325,0.9767,288
0,60 min,116,717572.0,34.15351,-118.32751,1.8296,288
0,60 min,117,717571.0,34.15326,-118.35921,1.8618,288
0,60 min,118,717570.0,34.15302,-118.35921,0.8466,288
0,60 min,119,764760.0,34.13401,-118.35506,1.6011,288
0,60 min,120,718089.0,34.12769,-118.27372,12.6393,288
0,60 min,121,769847.0,34.20983,-118.22351,1.3032,288
0,60 min,122,717608.0,34.17154,-118.38812,25.4343,288
0,60 min,123,767523.0,34.11439,-118.24209,0.9071,288
0,60 min,124,716942.0,34.0593,-118.21451,3.7562,288
0,60 min,125,718090.0,34.14847,-118.27969,18.1122,288
0,60 min,126,769867.0,34.21846,-118.23931,4.4504,288
0,60 min,127,717472.0,34.10045,-118.31601,14.9885,288
0,60 min,128,717473.0,34.10054,-118.31581,1.8395,288
0,60 min,129,759591.0,34.11521,-118.26825,3.209,288
0,60 min,130,764781.0,34.16037,-118.47012,10.6676,288
0,60 min,131,765099.0,34.16378,-118.47224,5.8605,288
0,60 min,132,762329.0,34.13904,-118.22862,6.6803,288
0,60 min,133,716953.0,34.09458,-118.24279,5.735,288
0,60 min,134,716951.0,34.08581,-118.23182,5.3595,288
0,60 min,135,767509.0,34.11059,-118.24819,2.3002,288
0,60 min,136,765182.0,34.06491,-118.25126,2.7741,288
0,60 min,137,769358.0,34.15679,-118.42222,8.8342,288
0,60 min,138,772513.0,34.06871,-118.23661,3.7015,288
0,60 min,139,716958.0,34.11167,-118.26501,14.7825,288
0,60 min,140,718496.0,34.15403,-118.34232,4.719,288
0,60 min,141,769346.0,34.15677,-118.40424,17.5513,288
0,60 min,142,773904.0,34.15641,-118.30266,1.7533,288
0,60 min,143,718499.0,34.15469,-118.31253,2.3029,288
0,60 min,144,764853.0,34.06461,-118.25102,8.9371,288
0,60 min,145,761003.0,34.15546,-118.30841,0.8527,288
0,60 min,146,717502.0,34.16521,-118.47484,5.9952,288
0,60 min,147,759602.0,34.12199,-118.27178,1.8093,288
0,60 min,148,717504.0,34.16519,-118.49166,10.4229,288
0,60 min,149,763995.0,34.21979,-118.40931,1.8802,288
0,60 min,150,717508.0,34.17112,-118.51814,10.1203,288
0,60 min,151,765265.0,34.18529,-118.47395,11.3751,288
0,60 min,152,773996.0,34.14511,-118.21587,2.7902,288
0,60 min,153,773995.0,34.14483,-118.21587,1.3282,288
0,60 min,154,717469.0,34.0971,-118.31366,1.6253,288
0,60 min,155,717468.0,34.09699,-118.31381,16.3508,288
0,60 min,156,764106.0,34.17169,-118.38801,3.7622,288
0,60 min,157,717465.0,34.09373,-118.30907,2.0527,288
0,60 min,158,764794.0,34.16028,-118.46808,7.0756,288
0,60 min,159,717466.0,34.09359,-118.30918,18.3263,288
0,60 min,160,717461.0,34.08558,-118.30174,22.2621,288
0,60 min,161,717460.0,34.08571,-118.30161,2.7014,288
0,60 min,162,717463.0,34.09004,-118.3059,2.9313,288
0,60 min,163,717462.0,34.08993,-118.30607,24.5749,288
0,60 min,164,769345.0,34.15655,-118.40441,8.2187,288
0,60 min,165,716943.0,34.05987,-118.21492,15.9146,288
0,60 min,166,772669.0,34.07828,-118.22834,3.2784,288
0,60 min,167,717582.0,34.15646,-118.26092,5.7499,288
0,60 min,168,717583.0,34.15627,-118.25506,1.3441,288
0,60 min,169,717580.0,34.1562,-118.26359,2.5563,288
0,60 min,170,716949.0,34.08406,-118.22974,8.4389,288
0,60 min,171,717587.0,34.15402,-118.23893,1.0779,288
0,60 min,172,772178.0,34.16903,-118.49885,13.2686,288
0,60 min,173,717585.0,34.15564,-118.24188,1.142,288
0,60 min,174,716939.0,34.04301,-118.21724,15.4935,288
0,60 min,175,768469.0,34.13583,-118.35993,3.1171,288
0,60 min,176,764101.0,34.16421,-118.38246,22.729,288
0,60 min,177,767554.0,34.11966,-118.23143,1.1867,288
0,60 min,178,773975.0,34.14584,-118.22251,5.5082,288
0,60 min,179,773974.0,34.14559,-118.22251,1.6501,288
0,60 min,180,717510.0,34.17128,-118.51976,11.4899,288
0,60 min,181,717513.0,34.17339,-118.5368,15.3769,288
0,60 min,182,717825.0,34.22164,-118.47307,1.0927,288
0,60 min,183,767495.0,34.10377,-118.24992,1.1305,288
0,60 min,184,767494.0,34.10377,-118.24962,1.4457,288
0,60 min,185,717821.0,34.20112,-118.47361,9.2045,288
0,60 min,186,717823.0,34.20264,-118.47326,1.4222,288
0,60 min,187,717458.0,34.08265,-118.29755,21.5621,288
0,60 min,188,717459.0,34.08294,-118.29729,3.7879,288
0,60 min,189,769926.0,34.21356,-118.23113,1.4092,288
0,60 min,190,764858.0,34.1527,-118.3754,1.6955,288
0,60 min,191,717450.0,34.07488,-118.27362,7.6546,288
0,60 min,192,717452.0,34.07502,-118.27356,3.2064,288
0,60 min,193,717453.0,34.07696,-118.28093,10.1818,288
0,60 min,194,759772.0,34.17115,-118.30539,5.0675,288
0,60 min,195,717456.0,34.08102,-118.29325,4.3236,288
0,60 min,196,771673.0,34.07787,-118.22871,1.9094,288
0,60 min,197,772167.0,34.16526,-118.47985,7.0783,288
0,60 min,198,769372.0,34.1027,-118.3173,1.6597,288
0,60 min,199,774204.0,34.15397,-118.34172,2.2867,288
0,60 min,200,769806.0,34.19638,-118.18442,0.9309,288
0,60 min,201,717590.0,34.14929,-118.23182,11.6558,288
0,60 min,202,717592.0,34.14604,-118.2243,1.5983,288
0,60 min,203,717595.0,34.14163,-118.1829,0.7484,288
0,60 min,204,772168.0,34.16542,-118.47985,7.9844,288
0,60 min,205,718141.0,34.15133,-118.37456,1.3301,288
0,60 min,206,769373.0,34.10262,-118.31747,12.5219,288
1,5 min,0,773869.0,34.15497,-118.31829,1.0596,288
1,5 min,1,767541.0,34.11621,-118.23799,1.0877,288
1,5 min,2,767542.0,34.11641,-118.23819,16.1081,288
1,5 min,3,717447.0,34.07248,-118.26772,1.9753,288
1,5 min,4,717446.0,34.07142,-118.26572,4.983,288
1,5 min,5,717445.0,34.06913,-118.25932,2.4697,288
1,5 min,6,773062.0,34.05368,-118.23369,2.3572,288
1,5 min,7,767620.0,34.13486,-118.22932,1.9111,288
1,5 min,8,737529.0,34.20264,-118.47352,5.1978,288
1,5 min,9,717816.0,34.15562,-118.4686,9.2856,288
1,5 min,10,765604.0,34.16415,-118.38223,3.3628,288
1,5 min,11,767471.0,34.15691,-118.22469,2.4284,288
1,5 min,12,716339.0,34.07821,-118.28795,12.209,288
1,5 min,13,773906.0,34.1566,-118.30266,2.0009,288
1,5 min,14,765273.0,34.18949,-118.47437,13.9686,288
1,5 min,15,716331.0,34.07006,-118.26246,6.2479,288
1,5 min,16,771667.0,34.07314,-118.23388,1.1592,288
1,5 min,17,716337.0,34.07732,-118.28186,2.7744,288
1,5 min,18,769953.0,34.20672,-118.19992,1.4619,288
1,5 min,19,769402.0,34.12095,-118.33911,1.3889,288
1,5 min,20,769403.0,34.12073,-118.33928,4.1689,288
1,5 min,21,769819.0,34.20584,-118.19803,0.9372,288
1,5 min,22,769405.0,34.12634,-118.34482,4.806,288
1,5 min,23,716941.0,34.05767,-118.21435,5.4054,288
1,5 min,24,717578.0,34.15478,-118.27076,3.8327,288
1,5 min,25,716960.0,34.12121,-118.27164,5.2947,288
1,5 min,26,717804.0,34.09478,-118.47605,2.1938,288
1,5 min,27,767572.0,34.12967,-118.22871,1.6705,288
1,5 min,28,767573.0,34.12964,-118.22901,13.285,288
1,5 min,29,773012.0,34.0839,-118.22086,6.2654,288
1,5 min,30,773013.0,34.08374,-118.22076,4.3998,288
1,5 min,31,764424.0,34.17878,-118.39469,1.4311,288
1,5 min,32,769388.0,34.11027,-118.33441,2.6278,288
1,5 min,33,716328.0,34.06664,-118.25397,1.9116,288
1,5 min,34,717819.0,34.18784,-118.47407,2.1699,288
